timestamp,platform,user_id,first_name,last_name,birth_date,action,ip_address,status
2025-08-06 12:38:09,ScholarVox,user90,gAAAAABokzcm38GwJE2Y82Ygvl4ghJnBy93QdoOo13I19UmeFoRWl0ejTUke-whKzDjwXJKARIRktReBi59G3_1TWYs89Nqj2w==,gAAAAABokzcmAPlWThUWklqjdFr37bRtvk_9j86_JR4BxE9zKL1HdgL8GxdYKXVpfcEp0Gupp2lTUx5APYIi0OWSN_JV6gNehA==,gAAAAABokzcmMEHJhqj-muGuntNKsoFj7pyAHix9WNVFvMxZil_cK4yiqGzdA-_Y9fkc13_GlwPQoFwblS2KBis0mj5WR6ifkA==,login,192.168.1.115,failure
2025-08-06 12:38:09,ScholarVox,user90,gAAAAABokzcm38GwJE2Y82Ygvl4ghJnBy93QdoOo13I19UmeFoRWl0ejTUke-whKzDjwXJKARIRktReBi59G3_1TWYs89Nqj2w==,gAAAAABokzcmAPlWThUWklqjdFr37bRtvk_9j86_JR4BxE9zKL1HdgL8GxdYKXVpfcEp0Gupp2lTUx5APYIi0OWSN_JV6gNehA==,gAAAAABokzcmMEHJhqj-muGuntNKsoFj7pyAHix9WNVFvMxZil_cK4yiqGzdA-_Y9fkc13_GlwPQoFwblS2KBis0mj5WR6ifkA==,access_resource,192.168.1.162,success
2025-08-06 12:38:09,OFPPT Academy,user29,gAAAAABokzcmmKKYNwoR6N203hcu8pumexO3NM7ukk4Lp6_0UOT6AZYuL4NE7sASPYkDeu9BYp0b6OAY0jQWhQW6HJButt0w_A==,gAAAAABokzcm7nyfvJ1nXOKYu8aB8LS6-fRbiTt5yzvZagvJ89-E5VGuygPXqJ6PzpBWt6AnLHSJ8aVFE9Qreg7FPQZkmHAoGg==,gAAAAABokzcmYRBa40TAyGFRdpCc-dNqcnNtwe0uaIpo40n_fBR071cTgT10F3-zMKWJ3grZsgA5hA4KzXpDbKiNFMmMw7Ax6A==,logout,192.168.1.19,success
2025-08-06 12:38:09,OFPPT Langues,user62,gAAAAABokzcmeY8OTTeEXZIt7P8SkF2VZRmQ2cB3MaqnSPgm2tScSYd1I7zdSK8DZCmpmFxWuN90Tdjyp2E4ps8_rkDz9iSjfw==,gAAAAABokzcm3aKB27r-ZmfbYdfn7FAQGadaeeXz7cOxvaXD3zQc2F-YSuerA86gK96y7Oq1V9t2pfG5ZcoPpYnE0aUD5W19XQ==,gAAAAABokzcmgpSCKONdNgpjVBrV09ANG9kZ-RZY76OWIdC2YGJuYO6TcXs7iRSL6PGkim3i398p_t-dKlUgN_BMZdWVmHGFxA==,logout,192.168.1.245,success
2025-08-06 12:38:09,OFPPT Academy,user98,gAAAAABokzcmst85oFUQBh0Wq4EjFMnQhVEt7USktCPm1F4O2Rwjy7JaHv38iUp10lkJqMQ_GaYAEttz9jFqo5X_xPzQVX1bAQ==,gAAAAABokzcmGAJ7yNHvQrlgVgg7z4VIQ15MYp8sSJaIHcoidzbLJ-rgYXxRXNaVe8wqRlE1dl8b6FTRykQ6AqtmCDyFDCX_2Q==,gAAAAABokzcmE42t9x4n7BCNOpqbrEsqgNY7UURtOgqXi-Pqt7mkpJ6ogi2nH1jzOa0SJV0akWusjQQdxlFfDQLR3AQV4Jy3mw==,login,192.168.1.36,success
2025-08-06 12:38:09,Electude,user92,gAAAAABokzcmq7epKYlhhEz5aBTg6CMShke3NE_EwO7PzmZuPdsdrEh9F31WSH-BdsTymVueOU-gHW3Tx6BHXkohtigPaq6fJw==,gAAAAABokzcmnQzMb1b5yWt18thpknaSfT06bHCID0fBslcrmphAHMz-jmcMkMWiGCklyi_A7tnKxyg68FJmtyCcEh1aqgn2lw==,gAAAAABokzcmrrKQ0b9rO8CcT_exBreMZnwUNlIjqUfE5yQbW-NIwFl76dfF2YpEB19YaZyQT7vhDazUbCmRUi0hOVwZD75qIw==,login,192.168.1.40,success
2025-08-06 12:38:09,ScholarVox,user92,gAAAAABokzcmq7epKYlhhEz5aBTg6CMShke3NE_EwO7PzmZuPdsdrEh9F31WSH-BdsTymVueOU-gHW3Tx6BHXkohtigPaq6fJw==,gAAAAABokzcmnQzMb1b5yWt18thpknaSfT06bHCID0fBslcrmphAHMz-jmcMkMWiGCklyi_A7tnKxyg68FJmtyCcEh1aqgn2lw==,gAAAAABokzcmrrKQ0b9rO8CcT_exBreMZnwUNlIjqUfE5yQbW-NIwFl76dfF2YpEB19YaZyQT7vhDazUbCmRUi0hOVwZD75qIw==,access_resource,192.168.1.14,failure
2025-08-06 12:38:09,Electude,user64,gAAAAABokzcm76V9t4bTrvrLl8SJamFJ6tJI-L2og2M_n_t-2Qnqom8R3I3NuMNPe_JwJsxndN6ypiJfCkUOoyEENWmofEdkkQ==,gAAAAABokzcm4kGIb_7A_zd84uS8y1XViCeEnLEfrN7NGDh0sH0o-BU3F5Hl8ytRIWEyYJh3juAkYySy_up3-CXFQookqJMAFw==,gAAAAABokzcmx0p7ILAskbARgg902nKPXt3B74UytyteEG67btzW11VLZP-CS4NgtISk90jRyTqTw-oArNU4y3HSV_eMw2RyRQ==,login,192.168.1.17,success
2025-08-06 12:38:09,OFPPT Academy,user62,gAAAAABokzcmeY8OTTeEXZIt7P8SkF2VZRmQ2cB3MaqnSPgm2tScSYd1I7zdSK8DZCmpmFxWuN90Tdjyp2E4ps8_rkDz9iSjfw==,gAAAAABokzcm3aKB27r-ZmfbYdfn7FAQGadaeeXz7cOxvaXD3zQc2F-YSuerA86gK96y7Oq1V9t2pfG5ZcoPpYnE0aUD5W19XQ==,gAAAAABokzcmgpSCKONdNgpjVBrV09ANG9kZ-RZY76OWIdC2YGJuYO6TcXs7iRSL6PGkim3i398p_t-dKlUgN_BMZdWVmHGFxA==,access_resource,192.168.1.254,failure
2025-08-06 12:38:09,Electude,user93,gAAAAABokzcmE9Rg-P_rAWiwupaZNocV7Bfz6H0CTW3atVtrHgRgjCQ2i-_UXs4R7YxmP-wdfPrJDVhJoESTaFXPJrfQZTfwBA==,gAAAAABokzcmbuUU-Up2Wiw8Y2Mn4Ep8X-_oBpRAdS2v_ds0O8SM6GPdQaf7LTF4DnwvVXlt4Jr9yukvM-ljH695_NOd4Y7Ltg==,gAAAAABokzcm5ToAOCgdegyA9l-0s5Y8Q5VmNYgNNEAMyTpxar1c8A8XwTBQR7VRnUEZU5KyW9Zp67HE4aDLeeaGtmyFsfg7ZA==,logout,192.168.1.37,failure
2025-08-06 12:38:09,Electude,user53,gAAAAABokzcmvcA2larrWIYBoEM6jMjHgPTWm295V4hBeMncXyXxu4Ox4KcnFd0Vuy216fWhZ9zUHxfvr-R9UtJ0s7dY5jy-Qg==,gAAAAABokzcm-o39634Bx6LzIRHES_mOKdW4bXUzQOcOmPXhH7al6IBJxNyTkVpDXPoF-RJGH3EBe-cGRVJdhytCkcppQsuy_Q==,gAAAAABokzcmypRbg5n_BU62VtqsxVC3UOzeFOGI6lPZNGmoN6OXRRHMmpijWbTYeTzQcK25PfY363yNIDFbnlusYRHDWIvE2Q==,logout,192.168.1.22,success
2025-08-06 12:38:09,ScholarVox,user7,gAAAAABokzcmc3LCbxCDO_uCKDDD4_4dzsrmPgt6k_Yzizhs_FWh1hffwTTMxs06J8P200iLUNRVBJvhUxGfB2MvFC7jGAnv2w==,gAAAAABokzcmL3a9OUBl5wInHrPs4MPXnCjt2uQy12LR0ks0rKhZawu_P7w24kPw55YJvRYMx-ByUmpgJp5lOuAXmZWC748C4g==,gAAAAABokzcmyVpzPHkgX42Ynw8zr6yJ85jpkJRbjlIVkir1z7J3-qgMkqcK_78C9qFXpKwkcTeYRVufOAcvMMMLLSFUZ_BvFA==,logout,192.168.1.87,success
2025-08-06 12:38:09,OFPPT Langues,user27,gAAAAABokzcmjOqxiRyqveNEKlSH7LkMxJGlubFbNsWWy2KcdlNDRgeiVnAvwbEjgQ2nwsJyUKWfO4qaDwSyQlol51mX9ckYRQ==,gAAAAABokzcm_2DZs_LTDxS3sbxWk_mxUuVQrdOR_FS2GaeFQoLDUKDlz2vq06ZPwGmRNc9V2YMesMkVXuLjmNtzXopg5LL-DQ==,gAAAAABokzcmvnbv5EGKS-a_FXRBnVphVcr4oALhZ6tUyd5HxxDaR7_s7NdM8eTTHHI5767paydooRyEUDaZHE40FiT6jGFReg==,login,192.168.1.81,success
2025-08-06 11:38:09,ScholarVox,user9,gAAAAABokzcmyjMpmcxjBvafDjMeq9UfwfJEkxs7JVZNUkVxEM6AKpcsRmSiDApdw_DHe3ElMxqQl89qUS5Jabo6p24yC5xb5w==,gAAAAABokzcmodjHcD7zr6oVQzdtm3W8e1XntC19sFSnAanNtjzJZVWy2aG0g-xArf5Msy_la7FecF1avg2644e4AQMNud9o5g==,gAAAAABokzcmKWeQ5PLRReWdCe_Q6NG6G2MChyCf0AbjsVnnIvFAfC5krRRE6HfaU9pgJ30-LyT_cAd3BV1LrFqa-PbSl53tsQ==,access_resource,192.168.1.246,failure
2025-08-06 12:38:09,OFPPT Academy,user4,gAAAAABokzcmcMsMG3oWZMjRwdznDqxcKT9qgXYDHwa3oyakERRMPVjYTZCiyfUZyq0_iDnYE4MMTbZ1kB7ZeoU4mz8STd1ShA==,gAAAAABokzcm5T3nzk0T2Mpzo8lTl0kf_NJ5HIqJWv3NTfAZqQ1WgA6YMgjsC5lVetrTL5ldzNDPtI-mA3MDif7Vy9ojyH05ww==,gAAAAABokzcm4Yw0g3nI9PfKqDmuIEohFNgNIl7fD1EUZ9L4zWhBKxQ9mQ--iIRau20kZRFa_QPlhuMdqDjzC3SGXJ3LDr-0tw==,logout,192.168.1.75,failure
2025-08-06 12:38:09,OFPPT Academy,user88,gAAAAABokzcmvWCQHyIK47jNI3VtPh-WWv9Fz1VUEipvmYTb1x7h2ph1d-AH74-JmOo_0gdep7tb37GYec8DmCjIKIVIoNE27A==,gAAAAABokzcmk6uizryJojm1WWKPrSR8o2-disLWEieAO0jgnxSihBHBAZDQZlD7pLkkK0SQp2FantOJKO4IPklIhHuY588j8w==,gAAAAABokzcmU3n_bb3-yBl2qw8sPK57HBTa9U-yeSN-0XOAr6H1dIpE8nVNUyj1Z9KUgir4VdNwhLGQYbUk_fVYwLsBeYtKsA==,logout,192.168.1.23,success
2025-08-06 12:38:09,OFPPT Langues,user38,gAAAAABokzcmsdFNJ7uMqEYreEWt_m-a1OyjIgzRO7K011eBcMo6xDso52ogyVC_m4V1MD5TlUVCBPil7ui-wLLkPYCcOhU7BQ==,gAAAAABokzcmSNMWCa2YRMwAZwdY1o6nm5IucQEnjY3SoyvvxRIRrllZ4_ptOdgTFpNoSi4JmfBZKufgmpspcjWHHfASfjpJ5A==,gAAAAABokzcmeO9ZSjyLqUYfZ7BywkEpptfLpgKLwp9pyIBIzqk_fTcB-HuVjAF7AsMukRM1Vo2MOoTQQvcp2-vSH9MBFqE8Ug==,access_resource,192.168.1.190,success
2025-08-06 12:38:09,OFPPT Langues,user98,gAAAAABokzcmst85oFUQBh0Wq4EjFMnQhVEt7USktCPm1F4O2Rwjy7JaHv38iUp10lkJqMQ_GaYAEttz9jFqo5X_xPzQVX1bAQ==,gAAAAABokzcmGAJ7yNHvQrlgVgg7z4VIQ15MYp8sSJaIHcoidzbLJ-rgYXxRXNaVe8wqRlE1dl8b6FTRykQ6AqtmCDyFDCX_2Q==,gAAAAABokzcmE42t9x4n7BCNOpqbrEsqgNY7UURtOgqXi-Pqt7mkpJ6ogi2nH1jzOa0SJV0akWusjQQdxlFfDQLR3AQV4Jy3mw==,logout,192.168.1.56,success
2025-08-06 12:38:09,ScholarVox,user10,gAAAAABokzcm42Fll2KkR5VqJ_RPNfyaH3cSj13n4iSc6uR47lY1WJC2r28rfF2xi6ScARziGi4DhwwtSoVc-p4ywkZuATsWng==,gAAAAABokzcm4FvRlU4e8Cx4UezDYDZ6XLTkS0SLRbMxX-dBAUa3KQoz220Tlx_P9SJtUKXQAKzs6UruZArARfLl-O76_cz0hg==,gAAAAABokzcm50Xvowpx6uBR4EtPSUwVmsMsTuKuxyFE67qkp5SSL3S1GAhiry-Jgm1dOH8xA-LeHUlNtxIHwJACbItgHT8KlQ==,access_resource,192.168.1.118,failure
2025-08-06 12:38:09,OFPPT Academy,user95,gAAAAABokzcm0Ifj5wpstDGqtAGMj_NgDmspmWiFFwf9ZbLK6TTvsmTwZC3vlzFDwnzA_LX9X5KU1cyOKH8p3RCzddauhPLaoQ==,gAAAAABokzcmoA_6ZSLdE7-OyoCqjx5cwyXFL7Yfhqy2b1rMsiZEzXIV_UJqLq4quVdPveAx_ET4qBslwif1cjeS6WNpjPJ21g==,gAAAAABokzcmp7TlqNJYBLPjK3auqIIaE5eTHe-IRXMmb2wOn4qb8tU0Y-FB3X6b-vtd50chMgw0JhtJ54WnMXY6Uh06mSW3AQ==,access_resource,192.168.1.122,success
2025-08-06 09:38:09,OFPPT Langues,user38,gAAAAABokzcmsdFNJ7uMqEYreEWt_m-a1OyjIgzRO7K011eBcMo6xDso52ogyVC_m4V1MD5TlUVCBPil7ui-wLLkPYCcOhU7BQ==,gAAAAABokzcmSNMWCa2YRMwAZwdY1o6nm5IucQEnjY3SoyvvxRIRrllZ4_ptOdgTFpNoSi4JmfBZKufgmpspcjWHHfASfjpJ5A==,gAAAAABokzcmeO9ZSjyLqUYfZ7BywkEpptfLpgKLwp9pyIBIzqk_fTcB-HuVjAF7AsMukRM1Vo2MOoTQQvcp2-vSH9MBFqE8Ug==,access_resource,192.168.1.168,success
2025-08-06 12:38:09,Electude,user90,gAAAAABokzcm38GwJE2Y82Ygvl4ghJnBy93QdoOo13I19UmeFoRWl0ejTUke-whKzDjwXJKARIRktReBi59G3_1TWYs89Nqj2w==,gAAAAABokzcmAPlWThUWklqjdFr37bRtvk_9j86_JR4BxE9zKL1HdgL8GxdYKXVpfcEp0Gupp2lTUx5APYIi0OWSN_JV6gNehA==,gAAAAABokzcmMEHJhqj-muGuntNKsoFj7pyAHix9WNVFvMxZil_cK4yiqGzdA-_Y9fkc13_GlwPQoFwblS2KBis0mj5WR6ifkA==,logout,192.168.1.111,success
2025-08-06 12:38:09,Electude,user88,gAAAAABokzcmvWCQHyIK47jNI3VtPh-WWv9Fz1VUEipvmYTb1x7h2ph1d-AH74-JmOo_0gdep7tb37GYec8DmCjIKIVIoNE27A==,gAAAAABokzcmk6uizryJojm1WWKPrSR8o2-disLWEieAO0jgnxSihBHBAZDQZlD7pLkkK0SQp2FantOJKO4IPklIhHuY588j8w==,gAAAAABokzcmU3n_bb3-yBl2qw8sPK57HBTa9U-yeSN-0XOAr6H1dIpE8nVNUyj1Z9KUgir4VdNwhLGQYbUk_fVYwLsBeYtKsA==,access_resource,192.168.1.8,success
2025-08-06 12:38:09,ScholarVox,user35,gAAAAABokzcm7x4AxPScf1zZUrLpAJuuMmT1XsNxpCSzUAqt3ACwp8QEnXBUufteyUdjjJAyZQ2kjEc9EHXx22iJ63xEmEMtpQ==,gAAAAABokzcmqHivSfQE4mFweLv8N-AzSfaQEVUxR0i158QEBhoEzkut8-sRGF2jj9xN6Co13qGqRBFEOlu7O90WSfOh2mUUfQ==,gAAAAABokzcmHu4cioGmi-8Xo455wfrkxOKNnK76KeJ61XHFIRSQBOBV_Hc4nejMODe44QvS5ZnUON17ZKlitrQ90f0js0POng==,login,192.168.1.18,failure
2025-08-06 12:38:09,OFPPT Langues,user8,gAAAAABokzcmwKyxZFiiQjaaPuiWSd5jnYI4sfPWEeptnaUQ2pSFgx5It21AxAycc0wL5EkTQEJo4RI42q71Q6ceUSSR-8SKUA==,gAAAAABokzcmxCdCxfkvRILlbrk5mKOTF5GJdpqx_J6JIjpJ1prfESe1Fettp-oLW_dYHpHnRLPVvMTv21exBSeoeQq7AgkFdw==,gAAAAABokzcmQDvv04iQHOBrMCi59F6_X0L9ApcivUbILZp-Hwmv1m1yDHIvCk65inYEuU_zS-10y9QykbxZuVpgX8Z6LLKmuw==,logout,192.168.1.231,success
2025-08-06 12:38:09,OFPPT Langues,user55,gAAAAABokzcmQpslB1e2W2aOpkqoT8rGDkjPcOi2kPYefcvuZocfsGdFQf_3WeJrgzspC1gwRpoJy67Ed2zgboRaDnzsvw8h9Q==,gAAAAABokzcmiQuAV4ajQMDbtFuVW7RFct6kNy8ClqC2tbbjmxfFmpTnsqZkWEmeFT1tznIzJ2hh53C3b6S8WcXWVOOMdFu80w==,gAAAAABokzcmAByN8yRtMSFR-e24uWezFFB0Nc-e4eV_ScHXa_IJptIEdvmSTO4SbUSqKqgx4tqFr7OfYcd-uR_ictZqtWU_bA==,logout,192.168.1.106,success
2025-08-06 12:38:09,ScholarVox,user40,gAAAAABokzcmllcTP93V8opcf5a6wNQRr80RpgK79UmSDsTU2Qp1rrWilp5_Ddln126UHa4Hm5kkR4OFXqgtvEO3QLO04UmOUQ==,gAAAAABokzcm4bZwGOGgQubg0dl2vbW2emU3vQgtDZSYlZajC9linO0xadkg_ARM-SRZys3k_-PoiRSNHHcEFXbMXmpRXaC03Q==,gAAAAABokzcmvqDI14GvcFjMmB5tWKAITLTlI1_DLSgMTtvGce8IFylSnnhtxouGe8CBIRHXxP_MkEX8cpDxuYDp1riE0NCoQQ==,logout,192.168.1.201,failure
2025-08-06 12:38:09,ScholarVox,user20,gAAAAABokzcmjj9YYCtKP-QgtE1aCMoFFsD2xBrKNiBgnkVQ0sxIGLDbpg-1ld2OVwj1sVv_cr8a7HwGlJbpu-Bby1uHF-klCw==,gAAAAABokzcmscjOJ-Asde2efgzNWGPjAakHwpsE-mkaAGiEfJKCRFmgCJ5p1pYjncPu5l54a1ibLmozwf6yXIoX9wxNMAu2gQ==,gAAAAABokzcmMLY8JkJr3-488KRWRFax5QBjLoPCAGfDhyIml67ncd05_fv1JvfgOHM8j06WPE3dC1uTmd1_riPk6xjcfQQgiA==,logout,192.168.1.65,success
2025-08-06 12:38:09,Electude,user28,gAAAAABokzcmylhKuReaVSxH4BpAUOTSgviOgaMgJHwNBoqYVPgfwprkIIZ3PiXW3Rpb6cdZ_s8Kd76Bm35vM-XyH7WyCuhA-Q==,gAAAAABokzcmpasHOZqnzSYCFjx_o35j8lM_gxQJtspSatejMeXwx5paP9-OS-PVPdP0hCHRdhOGTggNIsbAQgffcBc8pRHN5A==,gAAAAABokzcmk4Y0tgSWhDF99Z8emLzp9bBpe4d5f3_wrCbnefLMf3YS16NJ7uy30vH-PZ3LFYmzE6dTQV_yOudTc7Xq0eZQ5A==,access_resource,192.168.1.190,success
2025-08-06 12:38:09,ScholarVox,user5,gAAAAABokzcmkLRHOCGvCCHcgBmozCiO6NIdx0iG8NcmyOrGpxlHV25vGi3BWNVIYlsQ7HNOYjfxsQZiJEfBtWxk5NJwoBkLVw==,gAAAAABokzcmrrmoRvaL_tAhQ_OMze3EMqdDXsQpD-M6elnII5U38Xye09-ihhF3grrivTMYhVys6vMwddT9KfDkurXsB_w5gQ==,gAAAAABokzcmfJLpmOrKgkmcsI14RF4doOXbBZyLRJp4gikjshxSO7zYiqqSPwhJfBqKV4o_ict9aySHqlHqm7JIAnE7p1uHwA==,logout,10.0.0.32,success
2025-08-06 12:38:09,ScholarVox,user96,gAAAAABokzcmnfNrBTaaxChVfP6X04Mv9Yu1FER_18ZV75eWCqhI_918nz7spJZ1rCSdNjL0al4eoX_LBgGWf3fHp5FXooa5Sw==,gAAAAABokzcmWZHnxk8iSE8qvbb29YFJ-pQV9pwrmSSedabPdsJ2ChUPi9kYAsiOvu931kkjLRPgfPw5NYEMtbfRox-jE7UO-w==,gAAAAABokzcmQO5BC-luHXO6nZEnWULlAcvPXWp0PqLNH64Cm4pK13eutZfhMF7G0VjOoVrGsnAnkKD2nFbcr848g_HJvZV5pg==,login,192.168.1.136,failure
2025-08-06 09:38:09,OFPPT Academy,user2,gAAAAABokzcmt-qwNnBzdNmW4X4KPCyzueBTqPohS3TQXBLwHHie1SG7-7vGA-a45fATiAj3UiZYRVhcURFMNJkY0KqSvaR0UQ==,gAAAAABokzcmDkvgzZ2mjFt0ITIswxmLMAp3bEjhUuUbq0EX28xYJIKEoYbI-gsCgzcGao0bsPJlWQTyVG9hjrgFzwpFCCLxHg==,gAAAAABokzcmgEUcBik7_kkNzaYz8JZrAS1HVPVPgbkqvVDwZW8kwxfvetARj7TJUV_E644bsCvBfKlQ3mgA17Dat0LHnL1TPA==,access_resource,192.168.1.59,failure
2025-08-06 12:38:09,OFPPT Academy,user84,gAAAAABokzcmRml3mpwTGA2GocflHzlJREJhJaN7Br_BW4LJsxYZHTGH_PK5h0aiYLdCvfyEInlALvuxz0alYWXmosNmEjNhPA==,gAAAAABokzcmXIlngAOV_23ZETDdhvwHmEUrtpfvaLapuk--OkNmjCGgWrHO7sqYutA2L-JhvTPU-diy-_0tn8QS-m-RighfIg==,gAAAAABokzcmC961CvI3c8KI_gNyG5fT5YU0caLeTCXRG0JSh3ovRvjZetfftItziZ1UzObYN9-rT5dWqk9YjZQCcx8kC3zKPQ==,login,192.168.1.157,success
2025-08-06 12:38:09,OFPPT Academy,user60,gAAAAABokzcmLtVy7OvT5G9sF05HF03JN6WJXrUYBv-2O-yFjhfa_cUZ-j9ePYkDaA7rkTb9OAtTgH68qZ_fnrPxyGFeWdWlcA==,gAAAAABokzcmBMy-eL8MsCgpls6IiGwMfeDSc_FwL6SUNVWKdy476nXyMGr8uoKOD_JdxiDYZbDKLeqn5hWYvLo8cRuZWdiNMg==,gAAAAABokzcmFnQ7IAYEcZtmzzKtS2Ar3WPKsbrQCk16ULYs1B81p5dD4_mRpnMxh8rcUaae_Fs68a0uJ7Y8pgN2S01O0NrO8Q==,logout,192.168.1.31,failure
2025-08-06 11:38:09,ScholarVox,user33,gAAAAABokzcm2JsXfx4qZ-N_EIFV6vW44BExZYBKEk6kf9MmrsTyTK5ewjxPxYnwS3kYneQiAbazjF509uoy0YiL_tyhgW9Rqw==,gAAAAABokzcm6ZNz1JmVVXTz1l6aJb1Fcot3xZ0LabZmvzMJDwnov0pTUboNSzbBvVRYfHrpEhL-fF0pRqhmD3M-xTror6fLmA==,gAAAAABokzcmJkh8_3DNEsAq9RA-msMBh9Vc3_W4aKpiUhyEJIu2MPJUxapgglONgR8MOsxXoT1SCD5RLT2SJq27Ufy-WWt9yA==,logout,192.168.1.120,success
2025-08-06 12:38:09,Electude,user99,gAAAAABokzcmd3Bs8cPsrTkgcshSN8hvlO-du3kYvWiodig_pctgv4ptTm27CqTGowfiR1ZHJ5khjmLz-BMxI8hW9eZtdZH53A==,gAAAAABokzcmxfdTJp3KIh7MZ90VCpu2gB3Tv_h07P8zCy30TzkOd8g8wpqYcfthSFdPbbawmeJ-IBFCOKkm1GpobMS3SKCjfQ==,gAAAAABokzcm2d3DwImLwHzf-QhPUcm_-6RAsP4c7KC76wpi6WFZVe8VQg_R6s2wv_O6rp4vqv7EO_Y9NtDzFl_06pWYYqUtIA==,access_resource,192.168.1.183,failure
2025-08-06 12:38:09,ScholarVox,user70,gAAAAABokzcmP61vNwApO5oUFQczFRU_R57f7uyUDeSbJVx7cdhZQxEU-Je-3HXdCVH9m2IPlD3r2hAgYhmS-QGnln18ux2TaQ==,gAAAAABokzcm8uKP36mx44SuMwc-szDFN2fdWqpPOYJpJZgvXWEa-TuALnc3WJl6oJqsq1xRzVUZ8sdMOJ9Gv58zptrKkRpBJQ==,gAAAAABokzcm493hYryY4d1078ZROUJdvme4VmEGTk70fBeEMwj1loj00wcRdrHja23fQqf-pNXcTaDKir30Gy4134_3lKF4sg==,login,192.168.1.148,failure
2025-08-06 12:38:09,Electude,user65,gAAAAABokzcmAFfQteX7JiiI1Rdn2WQkaJIqR5l5E7_gMacxAIZEZyEXXPyQFgCAoiLohMpyYyNVx4kT_XLiXIg2nxasNx5AUQ==,gAAAAABokzcm5eGnk3J-XAnzFO3KwooEjeZn22MpV4BE1n9FYpfnVTAxpC6yqC-Wwqx7G8Bbv4b2j60M3cr5qvitRerWoauXUg==,gAAAAABokzcmueol3w90nVekZ__Z_uii6WE2_x5n-a6el9-fA_nSMMfFGZ8aXbg6cszWAbyMtGIljTqCIuSJOLAJvc4GMMjBUg==,access_resource,192.168.1.150,failure
2025-08-06 12:38:09,ScholarVox,user76,gAAAAABokzcm4YpVXOJGIasP9ooLzXaCmLmoHLicwpjyZK346HvoFTb0m45SYuhoIyCrY8S1laRFTjuwmQYKbZI-6bkCxCtYfw==,gAAAAABokzcmKvlRabIEYkIXI8WXjIcxa_L5L79iowx2dR2Mi8-qRPju3uBrU4FRDNsgetuA0ry1KChfXT7QZ5RTJGxw_TaK2Q==,gAAAAABokzcmAv2tevtoTUkdUWjjFSL02IEXI40Hg6KcH3RvhkzkNBu1TiAFL2icAGTFAVth9O8g91EJAYAPjKJ3H-tVzRkOrg==,login,192.168.1.236,success
2025-08-06 12:38:09,Electude,user82,gAAAAABokzcmoqA5Xc_nP-CvfQXxvxfGZmy5y2NYgC4MpbU8iuyOA8SO2BK1LZ9Eh8lu-bjxSpEIRyfH2PHkbe_cY-Bag9y5XQ==,gAAAAABokzcmMjv3MMDvVg1jrRm81GdkB1CuNEmTLgwhlmXy0sv2LsOOWuaOK8K0ocTwDz26G8PHN8ieoaakpJystXpW42JbPg==,gAAAAABokzcmE096ysFBznK3KVfI7OHGTSMxx8OVfTyl5icxvqUeUMsg8GT4zRtp8HpWhl3Cgcx_JxH3KIcexWaVabtnrN7NXA==,login,192.168.1.84,failure
2025-08-06 12:38:09,ScholarVox,user66,gAAAAABokzcmqmDCPwLgDHiwcmjy0tDOdSR2brBWQ1H4SljozuTjEylvnC4DejpbUuQaEMxrACAyrAYNvGujC8_krXlxWavn3g==,gAAAAABokzcmOUX6iVSztdj-wRfsc8kOd-O8_Phkv7vmxrchyGUoIHTzCzF-EmGT7iNq0mBPCu4oiOVmVet-GzcBzZ-D_nKT-g==,gAAAAABokzcmNyVd5py-wDwvZz2NMVxJ6_omd3AczoBB2U2UGstgQm0BHfgC_JkJo3O7WcHq_ycCsNRGhs7mfM36AlBVR2gPeA==,access_resource,192.168.1.46,success
2025-08-06 12:38:09,ScholarVox,user78,gAAAAABokzcmBPf4uZJjQW9a_hprEktwM1Jd8uwiblgPwBk-AjReoqLpg05R9Ftz0_UasVSALE-5_xXI05Sw1m_xuUg_HwkU3Q==,gAAAAABokzcmFws4C_0QD3zR8J5O06bXgk0YYc14bz43d5u7Z6p8Z_CV7O5PepWLBmZPK1AakxSf5S5UIL64SZ82kuPAlUXv0Q==,gAAAAABokzcmJYZnHAXEScQhCj521BaNoPQtT98olIyc0GQUWoutzyM5pb8qFhv_mULz2X4hNpAzonpa2j-74Scsmjm2B62X1w==,login,192.168.1.32,success
2025-08-06 12:38:09,OFPPT Langues,user100,gAAAAABokzcmg0A4qSi9qWAljaGUORO6e2X9CWhMQccxifco0uDhJhi0WfAr9SKt6fMvmc5LOZxju8koQG_nD2geUSRE-0ok7w==,gAAAAABokzcmDX-Mref7aM729AihdKZ3GVwkKJaYP1Up1l7r_ovvyujtahQ0br_hmq3qCOV3g9cDMOWmCNaPoGWMFECls6GpSw==,gAAAAABokzcmYSqpid4fjc90mxX5f_U3z2JUVursW6Z63oy3aZ7mWenR9K9Ws1WFn4th93b_zDkP-uDXgMykWf7D8Q3v_LGMkQ==,logout,192.168.1.210,failure
